MessageID,Subject,Message,Spam/Ham,Date
326,Claim your free prize,Act now to secure your discount before it expires.,spam,2023-08-13
327,Claim your free prize,Act now to secure your discount before it expires.,spam,2013-05-15
328,"Congratulations, you've been selected!",Exclusive deal just for you. Visit our site to learn more.,spam,2024-05-10
329,Claim your free prize,Exclusive deal just for you. Visit our site to learn more.,spam,2023-07-09
330,Hot singles in your area,You have been selected for a special reward. Provide your details.,spam,2012-03-10
331,"Limited time offer, act now!","Dear user, you have won a lottery. Click here to claim your prize.",spam,2012-07-29
332,"Congratulations, you've been selected!","Dear user, you have won a lottery. Click here to claim your prize.",spam,2015-09-24
333,Win a $1000 gift card now!,This is not a scam! Get your free gift card today.,spam,2023-08-31
334,"Limited time offer, act now!",Act now to secure your discount before it expires.,spam,2010-03-20
335,Win a $1000 gift card now!,"Dear user, you have won a lottery. Click here to claim your prize.",spam,2017-10-01
336,"Congratulations, you've been selected!",Act now to secure your discount before it expires.,spam,2015-04-20
337,Win a $1000 gift card now!,Exclusive deal just for you. Visit our site to learn more.,spam,2013-05-24
338,Claim your free prize,Act now to secure your discount before it expires.,spam,2018-09-25
339,Hot singles in your area,Exclusive deal just for you. Visit our site to learn more.,spam,2025-04-13
340,Win a $1000 gift card now!,"Dear user, you have won a lottery. Click here to claim your prize.",spam,2013-11-06
341,Claim your free prize,Act now to secure your discount before it expires.,spam,2024-06-26
342,Win a $1000 gift card now!,"Dear user, you have won a lottery. Click here to claim your prize.",spam,2011-01-07
343,Claim your free prize,"Dear user, you have won a lottery. Click here to claim your prize.",spam,2011-07-20
344,Claim your free prize,You have been selected for a special reward. Provide your details.,spam,2017-04-04
345,"Congratulations, you've been selected!",Act now to secure your discount before it expires.,spam,2011-01-23
346,Win a $1000 gift card now!,This is not a scam! Get your free gift card today.,spam,2025-06-03
347,"Congratulations, you've been selected!",Exclusive deal just for you. Visit our site to learn more.,spam,2012-09-25
348,Hot singles in your area,"Dear user, you have won a lottery. Click here to claim your prize.",spam,2018-05-21
349,Win a $1000 gift card now!,This is not a scam! Get your free gift card today.,spam,2010-10-25
350,Win a $1000 gift card now!,"Dear user, you have won a lottery. Click here to claim your prize.",spam,2016-04-29
351,"Congratulations, you've been selected!",This is not a scam! Get your free gift card today.,spam,2012-02-13
352,Claim your free prize,Exclusive deal just for you. Visit our site to learn more.,spam,2014-11-14
353,Win a $1000 gift card now!,"Dear user, you have won a lottery. Click here to claim your prize.",spam,2013-09-27
354,Win a $1000 gift card now!,Exclusive deal just for you. Visit our site to learn more.,spam,2012-04-17
355,"Congratulations, you've been selected!",Act now to secure your discount before it expires.,spam,2015-09-28
356,Hot singles in your area,This is not a scam! Get your free gift card today.,spam,2025-05-26
357,Claim your free prize,"Dear user, you have won a lottery. Click here to claim your prize.",spam,2012-08-13
358,Hot singles in your area,"Dear user, you have won a lottery. Click here to claim your prize.",spam,2018-10-24
359,"Congratulations, you've been selected!",Exclusive deal just for you. Visit our site to learn more.,spam,2016-03-07
360,Win a $1000 gift card now!,"Dear user, you have won a lottery. Click here to claim your prize.",spam,2016-04-16
361,"Limited time offer, act now!",You have been selected for a special reward. Provide your details.,spam,2020-03-29
362,Win a $1000 gift card now!,You have been selected for a special reward. Provide your details.,spam,2022-07-06
363,Win a $1000 gift card now!,Exclusive deal just for you. Visit our site to learn more.,spam,2015-10-24
364,"Limited time offer, act now!",Act now to secure your discount before it expires.,spam,2012-12-09
365,Claim your free prize,Exclusive deal just for you. Visit our site to learn more.,spam,2021-05-24
366,Claim your free prize,You have been selected for a special reward. Provide your details.,spam,2017-10-22
367,Win a $1000 gift card now!,This is not a scam! Get your free gift card today.,spam,2016-05-22
368,Hot singles in your area,"Dear user, you have won a lottery. Click here to claim your prize.",spam,2024-01-06
369,"Limited time offer, act now!",Exclusive deal just for you. Visit our site to learn more.,spam,2024-02-09
370,"Limited time offer, act now!",You have been selected for a special reward. Provide your details.,spam,2017-11-23
371,Hot singles in your area,"Dear user, you have won a lottery. Click here to claim your prize.",spam,2015-01-19
372,Hot singles in your area,Exclusive deal just for you. Visit our site to learn more.,spam,2018-06-23
373,Hot singles in your area,Act now to secure your discount before it expires.,spam,2010-09-20
374,"Limited time offer, act now!",You have been selected for a special reward. Provide your details.,spam,2020-12-10
375,"Limited time offer, act now!",Exclusive deal just for you. Visit our site to learn more.,spam,2024-06-03
376,Win a $1000 gift card now!,"Dear user, you have won a lottery. Click here to claim your prize.",spam,2011-05-09
377,Win a $1000 gift card now!,Exclusive deal just for you. Visit our site to learn more.,spam,2019-06-24
378,"Congratulations, you've been selected!",You have been selected for a special reward. Provide your details.,spam,2023-08-16
379,Claim your free prize,Act now to secure your discount before it expires.,spam,2024-12-31
380,Win a $1000 gift card now!,"Dear user, you have won a lottery. Click here to claim your prize.",spam,2019-03-13
381,Win a $1000 gift card now!,This is not a scam! Get your free gift card today.,spam,2012-10-17
382,Hot singles in your area,Exclusive deal just for you. Visit our site to learn more.,spam,2017-02-03
383,"Congratulations, you've been selected!",This is not a scam! Get your free gift card today.,spam,2020-10-31
384,Hot singles in your area,"Dear user, you have won a lottery. Click here to claim your prize.",spam,2025-04-05
385,Hot singles in your area,Exclusive deal just for you. Visit our site to learn more.,spam,2019-05-17
386,Claim your free prize,Act now to secure your discount before it expires.,spam,2012-07-09
387,"Limited time offer, act now!",This is not a scam! Get your free gift card today.,spam,2011-08-02
388,Claim your free prize,Act now to secure your discount before it expires.,spam,2014-04-07
389,Claim your free prize,"Dear user, you have won a lottery. Click here to claim your prize.",spam,2022-09-04
390,Win a $1000 gift card now!,"Dear user, you have won a lottery. Click here to claim your prize.",spam,2024-09-21
391,Win a $1000 gift card now!,You have been selected for a special reward. Provide your details.,spam,2014-10-15
392,"Congratulations, you've been selected!",Exclusive deal just for you. Visit our site to learn more.,spam,2010-10-28
393,"Limited time offer, act now!","Dear user, you have won a lottery. Click here to claim your prize.",spam,2016-10-19
394,Win a $1000 gift card now!,Act now to secure your discount before it expires.,spam,2020-04-07
395,"Congratulations, you've been selected!",Exclusive deal just for you. Visit our site to learn more.,spam,2010-04-19
396,"Limited time offer, act now!","Dear user, you have won a lottery. Click here to claim your prize.",spam,2014-06-12
397,Win a $1000 gift card now!,Act now to secure your discount before it expires.,spam,2016-01-18
398,"Limited time offer, act now!",Act now to secure your discount before it expires.,spam,2015-02-20
399,"Limited time offer, act now!",Act now to secure your discount before it expires.,spam,2016-08-20
400,Hot singles in your area,Exclusive deal just for you. Visit our site to learn more.,spam,2020-11-10
401,"Limited time offer, act now!",Exclusive deal just for you. Visit our site to learn more.,spam,2019-06-08
402,"Limited time offer, act now!",You have been selected for a special reward. Provide your details.,spam,2013-03-22
403,Hot singles in your area,"Dear user, you have won a lottery. Click here to claim your prize.",spam,2010-08-11
404,Win a $1000 gift card now!,Exclusive deal just for you. Visit our site to learn more.,spam,2023-04-03
405,Hot singles in your area,"Dear user, you have won a lottery. Click here to claim your prize.",spam,2017-01-28
406,Hot singles in your area,"Dear user, you have won a lottery. Click here to claim your prize.",spam,2024-07-05
407,Win a $1000 gift card now!,You have been selected for a special reward. Provide your details.,spam,2014-08-11
408,Win a $1000 gift card now!,This is not a scam! Get your free gift card today.,spam,2023-12-11
409,Claim your free prize,Act now to secure your discount before it expires.,spam,2018-05-20
410,Hot singles in your area,Exclusive deal just for you. Visit our site to learn more.,spam,2025-04-26
411,"Limited time offer, act now!",Act now to secure your discount before it expires.,spam,2015-07-01
412,"Congratulations, you've been selected!",This is not a scam! Get your free gift card today.,spam,2012-04-30
